,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (EUR/MWh)
3676,2023-06-03 03:00:00,-1574.0,1840.3,3094.2,905.8,71.3,6.0,0.0,5850.9,5844.9,67.7,68.5,76.89
3677,2023-06-03 04:00:00,-1861.2,1843.6,3176.6,1118.8,132.6,2.2,77.4,5652.8,5573.1,68.9,77.4,78.38
3678,2023-06-03 05:00:00,-1552.5,1854.7,3132.4,890.3,102.1,1.7000000000000002,377.4,6776.3,6397.2,69.2,65.0,75.98
3679,2023-06-03 06:00:00,-1241.1,1864.4,3236.1,951.9,106.5,1.3,943.2,5572.2,4627.7,72.3,92.1,68.09
3680,2023-06-03 07:00:00,-105.4,1863.6,3219.6,827.5,83.0,0.8,1745.7,6148.7,4402.2,74.9,94.2,52.56
3681,2023-06-03 08:00:00,324.1,1863.6,3237.7,735.5,47.2,0.7000000000000001,2391.5,5880.6,3488.4,76.9,108.2,23.27
3682,2023-06-03 09:00:00,425.3,1897.3,2854.6,593.9,71.8,3.3,2821.2,6184.5,3360.0,76.1,101.4,5.01
3683,2023-06-03 10:00:00,219.0,1907.0,2806.2,677.3,86.2,7.1,3084.5,6635.5,3543.9,76.7,99.1,-1.32
3684,2023-06-03 11:00:00,92.1,1908.0,2828.4,641.0,97.6,10.4,3216.9,5821.5,2594.3,77.0,115.0,-11.89
3685,2023-06-03 12:00:00,208.3,1906.1,2809.0,588.4,95.6,11.6,3195.2,5678.4,2471.7,76.7,116.3,-11.74
3686,2023-06-03 13:00:00,330.2,1906.6,2981.5,617.8,91.1,11.9,2674.5,5383.9,2697.6,75.9,116.7,-5.47
3687,2023-06-03 14:00:00,629.9,1904.6,3529.0,643.9,117.9,9.3,1889.1,6210.0,4311.5,75.0,97.8,8.89
3688,2023-06-03 15:00:00,338.5,1905.6,3479.6,884.3,121.1,8.9,1748.4,5864.1,4106.8,75.1,104.4,45.92
3689,2023-06-03 16:00:00,-1743.0,1906.7,3460.0,1353.7,397.2,6.2,1016.8,5923.9,4901.0,71.7,98.5,74.24
3690,2023-06-03 17:00:00,-4376.7,1908.6,3531.8,3304.4,1213.7,9.1,244.4,5916.6,5663.1,69.4,119.8,84.04
3691,2023-06-03 18:00:00,-4892.1,1910.6,3353.9,3989.3,1363.2,6.7,241.7,5485.2,5236.8,69.9,138.4,85.0
3692,2023-06-03 19:00:00,-5162.1,1910.7,3333.3,4244.4,1331.1,2.1,49.9,5932.7,5880.8,70.2,128.6,84.14
3693,2023-06-03 20:00:00,-5235.2,1913.2,3248.9,4011.3,1394.8,2.4,0.0,5874.7,5872.3,68.7,123.6,84.08
3694,2023-06-03 21:00:00,-2119.8,1913.4,3193.3,1668.8,570.1,2.9,0.0,5436.7,5433.8,66.2,89.5,80.71
3695,2023-06-03 22:00:00,-2019.2,1913.4,3052.9,1393.3,127.4,2.4,0.0,6105.4,6103.0,68.6,72.9,73.53
3696,2023-06-03 23:00:00,-1478.6,1914.6,2891.4,1061.2,101.3,2.0,0.0,6479.8,6477.7,66.2,61.0,70.06
3697,2023-06-04 00:00:00,-1275.9,1916.7,3116.2,1035.6,113.2,3.2,0.0,5795.2,5792.0,67.2,71.7,66.45
3698,2023-06-04 01:00:00,-1482.7,1918.9,3086.8,1017.7,109.3,1.5,0.0,6039.6,6038.0,66.9,68.0,65.07
3699,2023-06-04 02:00:00,-1713.7,1920.0,3260.1,1101.0,92.0,1.2,0.0,6074.2,6073.0,68.4,71.8,64.55
3700,2023-06-04 03:00:00,-1519.0,1919.8,3301.7,1001.9,100.0,0.8,0.0,5973.3,5972.5,68.1,72.1,65.08
3701,2023-06-04 04:00:00,-1301.9,1920.9,3313.7,1010.3,79.9,0.8,94.4,5974.3,5879.1,68.8,74.0,64.06
3702,2023-06-04 05:00:00,-1026.2,1922.0,3368.0,995.1,77.7,0.5,341.3,6062.7,5720.9,70.2,77.6,58.06
3703,2023-06-04 06:00:00,-80.3,1922.6,2879.5,1022.6,111.0,0.2,938.1,5830.2,4892.0,70.4,83.0,45.04
3704,2023-06-04 07:00:00,297.2,1921.6,2875.0,1014.0,165.6,0.1,1684.1,5865.6,4181.4,72.8,95.0,14.73
3705,2023-06-04 08:00:00,350.7,1920.6,2617.1,930.2,84.3,0.5,2356.2,5641.0,3284.2,74.7,104.7,-1.02
3706,2023-06-04 09:00:00,296.2,1917.6,2626.9,782.3,69.1,1.2,2819.9,6545.4,3724.3,75.8,95.2,-8.84
3707,2023-06-04 10:00:00,301.3,1913.6,2664.3,711.8,59.2,4.1,3416.6,5459.7,2039.0,77.5,124.5,-16.98
3708,2023-06-04 11:00:00,161.1,1933.8,2660.9,734.9,77.5,8.2,1428.6,5877.0,4440.2,70.6,82.2,-53.73
3709,2023-06-04 12:00:00,203.0,1854.0,2670.3,715.0,78.8,8.0,1912.1,5561.4,3641.3,73.3,95.4,-59.32
3710,2023-06-04 13:00:00,329.0,1830.1,2720.0,708.1,84.1,5.9,1225.0,5708.7,4477.8,70.9,81.6,-29.27
3711,2023-06-04 14:00:00,625.6,1860.5,2663.5,728.3,79.5,8.7,1743.6,5579.7,3827.3,72.6,92.2,-5.66
3712,2023-06-04 15:00:00,142.9,1937.5,2995.3,831.7,105.8,13.9,1798.8,5769.4,3956.7,73.4,97.8,33.02
3713,2023-06-04 16:00:00,-2059.5,1949.7,3461.4,1462.5,458.2,8.1,1025.8,6042.7,5008.8,71.2,98.6,73.94
3714,2023-06-04 17:00:00,-3936.4,1952.2,3373.9,2994.2,956.3,6.7,228.6,5665.1,5429.8,69.4,116.6,85.5
3715,2023-06-04 18:00:00,-5267.4,1949.3,3206.1,3971.3,1433.1,9.0,230.7,5420.3,5180.6,68.7,136.8,87.01
3716,2023-06-04 19:00:00,-5576.0,1952.3,3234.0,4154.9,1433.1,6.4,41.3,5831.1,5783.4,68.7,127.5,86.22
3717,2023-06-04 20:00:00,-5702.4,1952.5,3308.3,4039.5,1537.5,8.5,0.0,5912.3,5903.8,67.8,124.4,87.92
3718,2023-06-04 21:00:00,-2990.4,1955.9,3322.5,2428.5,759.7,11.9,0.0,5437.2,5425.3,68.0,106.0,80.97
3719,2023-06-04 22:00:00,-1711.6,1956.9,3375.1,1575.6,107.9,10.3,0.0,6282.5,6272.2,70.6,79.0,82.4
3720,2023-06-04 23:00:00,-994.2,1959.0,3264.5,1182.2,86.0,10.0,0.0,6444.3,6434.4,68.5,69.2,75.65
3721,2023-06-05 00:00:00,-847.9,1962.1,3150.4,1108.6,63.0,11.6,0.0,6351.1,6339.4,67.8,67.2,71.08
3722,2023-06-05 01:00:00,-1407.2,1964.2,3153.8,1167.9,69.4,11.6,0.0,6137.0,6125.4,68.1,70.6,68.12
3723,2023-06-05 02:00:00,-1627.0,1965.1,3091.4,1265.6,77.5,12.5,0.0,6235.5,6223.1,68.1,70.1,72.24
3724,2023-06-05 03:00:00,-3214.3,1967.1,3237.3,2321.8,778.5,16.1,0.0,6177.6,6161.5,67.0,90.2,82.6
3725,2023-06-05 04:00:00,-4207.5,1967.1,3220.1,3599.1,1221.8,14.4,89.2,6179.6,6076.0,68.5,112.0,88.87
3726,2023-06-05 05:00:00,-5490.2,1967.5,3198.8,4561.5,1524.9,10.9,392.4,6032.9,5629.6,70.0,135.3,98.17
3727,2023-06-05 06:00:00,-4798.1,1965.5,3262.1,3895.2,1376.0,7.2,952.5,6921.1,5961.4,70.8,117.3,101.54
3728,2023-06-05 07:00:00,-2793.0,1962.7,3420.0,2785.9,718.0,4.7,1740.4,7190.4,5445.2,74.8,110.6,86.82
3729,2023-06-05 08:00:00,-853.9,1959.6,3300.7,1249.9,289.5,5.4,2412.5,7288.6,4870.7,75.6,95.6,78.09
3730,2023-06-05 09:00:00,-45.7,1957.0,3136.2,941.9,166.5,7.2,2855.9,7672.6,4809.5,76.6,90.5,70.66
3731,2023-06-05 10:00:00,-132.7,1951.5,2751.8,891.2,153.3,10.9,3260.1,7946.0,4674.9,76.7,87.0,69.24
3732,2023-06-05 11:00:00,114.8,1950.5,2781.0,827.0,155.7,14.0,3311.8,7622.7,4296.8,76.7,91.0,64.19
3733,2023-06-05 12:00:00,42.1,1949.7,2819.6,894.5,74.4,15.0,3252.3,7333.7,4066.5,77.5,95.2,64.13
3734,2023-06-05 13:00:00,-865.0,1948.4,2838.6,1032.7,126.4,16.4,3037.3,7007.7,3954.0,76.9,98.8,67.0
3735,2023-06-05 14:00:00,-1584.7,1948.5,3267.7,1578.2,472.0,16.2,2318.8,6870.5,4535.4,74.8,104.5,69.69
3736,2023-06-05 15:00:00,-3671.1,1947.3,3281.1,3004.9,1018.4,20.8,1529.5,8217.3,6667.0,72.5,95.4,79.92
3737,2023-06-05 16:00:00,-3787.9,1948.1,3377.5,3786.6,902.0,19.5,1147.6,6664.9,5497.8,74.5,125.0,92.82
3738,2023-06-05 17:00:00,-5586.5,1948.2,3303.1,4501.1,1466.9,20.7,609.9,6740.7,6110.1,71.2,125.1,106.75
3739,2023-06-05 18:00:00,-5660.1,1950.5,3175.4,4397.0,1570.2,16.7,193.3,6111.9,5902.0,68.9,127.3,111.95
3740,2023-06-05 19:00:00,-5611.4,1950.6,3197.3,3924.1,1616.5,13.1,15.8,6457.2,6428.4,66.7,110.7,106.76
3741,2023-06-05 20:00:00,-4963.6,1951.9,3327.5,4059.7,1211.5,11.6,0.0,6373.0,6361.4,70.0,116.1,97.68
3742,2023-06-05 21:00:00,-3452.9,1953.6,3341.1,3347.0,786.5,7.2,0.0,6629.4,6622.2,71.0,101.0,88.78
3743,2023-06-05 22:00:00,-2187.7,1956.3,3275.3,2112.7,359.0,4.9,0.0,5916.3,5911.4,70.0,91.2,84.47
3744,2023-06-05 23:00:00,-1950.8,1958.1,3296.5,1894.5,290.1,6.6,0.0,6245.2,6238.7,69.8,83.2,79.59
3745,2023-06-06 00:00:00,-1887.1,1960.1,3173.0,1767.5,249.7,5.4,0.0,6065.2,6059.7,69.1,81.5,78.74
3746,2023-06-06 01:00:00,-2027.5,1961.7,3145.2,2008.6,240.8,6.1,0.0,5138.2,5132.1,70.1,100.4,79.06
3747,2023-06-06 02:00:00,-2567.0,1961.5,3202.8,2454.7,253.4,5.9,0.0,5147.6,5141.7,71.9,110.0,80.97
3748,2023-06-06 03:00:00,-3195.9,1964.7,3210.1,3211.2,502.3,6.7,0.0,5404.8,5398.1,72.3,118.9,85.75
3749,2023-06-06 04:00:00,-4062.0,1964.5,3222.8,3927.6,1093.7,8.4,80.0,6337.4,6249.0,70.3,114.2,91.5
3750,2023-06-06 05:00:00,-5226.2,1961.5,3280.3,4886.3,1318.4,10.2,384.6,6663.7,6269.0,72.3,128.5,98.83
3751,2023-06-06 06:00:00,-5030.2,1960.3,3225.6,4574.2,1331.3,8.1,956.4,7129.4,6164.9,72.7,122.9,105.06
3752,2023-06-06 07:00:00,-4519.7,1953.0,3202.1,4092.4,1241.3,5.8,1744.4,7524.9,5774.6,73.9,120.2,93.22
3753,2023-06-06 08:00:00,-2472.9,1954.1,3076.4,2950.1,559.3,4.9,2366.0,7524.7,5153.8,77.0,111.6,84.88
3754,2023-06-06 09:00:00,-1175.5,1951.8,3163.2,1950.0,165.5,7.7,2839.5,7524.6,4677.4,79.0,105.8,80.47
3755,2023-06-06 10:00:00,-575.7,1950.5,2992.7,1022.9,71.3,10.6,3139.6,7441.0,4290.8,78.0,96.3,78.04
3756,2023-06-06 11:00:00,-167.7,1950.9,2580.1,1035.6,82.7,11.8,3337.4,7413.2,4064.0,77.4,94.0,75.88
3757,2023-06-06 12:00:00,-265.3,1947.7,2801.6,1199.9,79.7,12.1,3228.6,7496.9,4256.2,78.1,96.6,72.58
3758,2023-06-06 13:00:00,-582.9,1946.3,2867.4,1252.3,107.4,11.7,2973.8,7601.4,4615.9,77.6,93.5,74.64
3759,2023-06-06 14:00:00,-1285.7,1945.8,3137.2,1813.7,151.4,12.7,2628.0,6836.1,4195.4,78.4,111.1,79.69
3760,2023-06-06 15:00:00,-3292.4,1946.1,3331.1,3459.8,587.1,14.7,1577.4,7851.9,6259.8,76.8,106.8,89.26
3761,2023-06-06 16:00:00,-4228.5,1946.6,3061.4,3959.1,984.8,15.4,1043.5,6828.9,5770.0,73.4,118.3,96.15
3762,2023-06-06 17:00:00,-5145.6,1946.5,3152.4,4472.3,1253.6,13.6,636.1,6590.2,5940.6,72.1,125.6,98.15
3763,2023-06-06 18:00:00,-5461.8,1946.9,3220.8,4522.6,1315.2,9.4,190.7,6194.0,5994.0,70.9,128.2,101.11
3764,2023-06-06 19:00:00,-5777.7,1949.2,3212.0,4408.2,1467.5,10.6,17.8,6662.5,6634.0,69.1,114.8,100.06
3765,2023-06-06 20:00:00,-4683.0,1953.2,3155.8,3997.0,1045.5,8.7,0.0,6049.1,6040.4,70.5,118.4,97.57
3766,2023-06-06 21:00:00,-4042.0,1954.5,3115.2,3789.4,1029.7,6.0,0.0,5752.5,5746.5,69.8,120.1,90.06
3767,2023-06-06 22:00:00,-2764.2,1956.1,3242.5,2160.9,550.0,7.5,0.0,6016.8,6009.2,68.3,89.9,88.78
3768,2023-06-06 23:00:00,-2241.0,1956.4,3224.1,2112.5,256.3,21.8,0.0,5939.8,5918.1,70.8,90.2,85.23
3769,2023-06-07 00:00:00,-1933.0,1958.2,3233.3,1841.1,232.5,22.6,0.0,5454.1,5431.6,69.9,93.5,85.78
3770,2023-06-07 01:00:00,-1817.5,1959.0,3150.6,1750.5,219.4,11.9,0.0,5432.9,5420.9,69.3,90.4,88.54
3771,2023-06-07 02:00:00,-2336.7,1962.1,3019.7,1957.1,194.1,7.8,0.0,6431.3,6423.6,69.8,77.5,89.35
3772,2023-06-07 03:00:00,-2422.2,1961.8,2926.5,2393.3,321.9,6.2,0.0,5811.4,5805.2,70.0,91.6,94.97
3773,2023-06-07 04:00:00,-3222.2,1963.8,3295.1,3167.3,733.2,6.2,83.9,5714.4,5624.3,70.8,114.7,99.83
3774,2023-06-07 05:00:00,-4333.7,1961.1,3255.1,4507.2,1067.7,8.1,387.9,6502.2,6106.2,72.9,125.5,107.87
3775,2023-06-07 06:00:00,-5043.9,1960.2,3103.0,4614.7,1458.9,4.5,944.6,7058.0,6108.9,71.7,122.8,112.65
3776,2023-06-07 07:00:00,-4047.4,1956.1,2722.7,3824.4,1145.7,3.8,1726.0,7448.1,5718.3,72.7,111.1,99.23
3777,2023-06-07 08:00:00,-2441.8,1952.1,2787.4,2645.1,501.9,2.9,2379.8,7863.3,5480.7,76.1,99.4,91.95
3778,2023-06-07 09:00:00,-1135.6,1950.8,2738.8,1744.2,202.2,3.4,2827.8,7675.1,4843.9,77.3,95.3,86.6
3779,2023-06-07 10:00:00,-194.4,1947.5,2403.4,1167.9,165.4,7.3,3092.4,7289.6,4190.0,75.9,91.5,81.09
3780,2023-06-07 11:00:00,-453.5,1947.0,2352.2,1139.2,165.2,9.6,3130.4,7784.6,4644.7,75.8,85.2,78.27
3781,2023-06-07 12:00:00,67.2,1946.0,2380.6,1090.6,144.0,9.6,2839.0,7667.2,4818.6,75.1,82.4,76.75
3782,2023-06-07 13:00:00,87.2,1943.6,2448.2,1205.6,190.7,9.5,2987.7,7212.5,4215.3,75.7,92.2,78.68
3783,2023-06-07 14:00:00,-406.1,1944.2,3042.5,1292.2,285.7,9.2,1819.7,7025.3,5196.4,73.4,87.7,84.15
3784,2023-06-07 15:00:00,-2598.8,1941.0,3311.3,2593.2,579.6,11.3,736.9,7359.3,6611.1,72.5,90.4,91.07
3785,2023-06-07 16:00:00,-2779.1,1942.3,3217.3,3417.2,698.7,13.8,803.1,7416.1,6599.2,73.8,100.5,100.22
3786,2023-06-07 17:00:00,-4184.1,1942.9,3213.7,4169.6,1072.2,9.6,387.2,6341.8,5945.1,72.1,122.7,107.74
3787,2023-06-07 18:00:00,-4922.3,1945.0,3116.2,4265.2,1320.7,5.7,129.8,6860.4,6724.9,69.7,109.6,108.75
3788,2023-06-07 19:00:00,-5204.9,1944.4,3131.2,4297.5,1380.2,3.1,3.9,6766.2,6759.2,69.1,109.9,109.03
3789,2023-06-07 20:00:00,-3856.4,1947.9,3152.6,4244.0,775.4,5.7,0.0,6492.4,6486.7,73.1,114.0,102.81
3790,2023-06-07 21:00:00,-3495.0,1951.0,3189.2,3164.9,978.9,6.2,0.0,5614.1,5607.8,68.5,113.3,93.77
3791,2023-06-07 22:00:00,-3078.2,1952.8,3035.7,2663.9,767.8,5.2,0.0,5947.8,5942.6,67.7,95.9,87.0
3792,2023-06-07 23:00:00,-2125.3,1955.2,3066.6,2327.2,287.1,4.6,0.0,5675.9,5671.3,70.7,95.1,83.69
3793,2023-06-08 00:00:00,-1065.9,1958.5,3106.0,1673.6,176.0,4.6,0.0,6752.3,6747.8,69.1,70.9,82.07
3794,2023-06-08 01:00:00,-780.7,1959.2,3082.8,1587.3,193.0,4.1,0.0,5891.8,5887.7,68.5,79.3,82.81
3795,2023-06-08 02:00:00,-1138.5,1960.5,2938.7,1621.5,157.8,3.4,0.0,6071.3,6067.9,68.3,75.2,82.92
3796,2023-06-08 03:00:00,-1967.8,1960.2,2919.5,2090.5,272.8,1.9,0.0,5820.0,5818.1,69.2,86.1,83.53
3797,2023-06-08 04:00:00,-2842.8,1961.1,2891.0,2932.0,681.5,3.1,79.4,6275.7,6193.2,69.1,94.1,91.05
3798,2023-06-08 05:00:00,-3320.4,1960.8,2950.1,3788.7,768.7,3.5,376.7,6291.4,5911.2,72.3,113.2,93.59
3799,2023-06-08 06:00:00,-2945.6,1957.3,3083.0,3177.0,735.7,2.3,926.9,6633.7,5704.5,72.7,108.4,89.8
3800,2023-06-08 07:00:00,-1293.4,1955.2,2700.4,1804.3,253.2,1.1,1505.9,6711.5,5204.5,73.1,89.6,78.21
3801,2023-06-08 08:00:00,-362.6,1951.9,2278.1,1390.1,150.9,0.9,1941.5,6740.9,4798.5,72.7,83.2,70.28
3802,2023-06-08 09:00:00,275.6,1948.8,2222.9,1163.0,81.1,1.1,2717.8,7283.7,4564.9,75.0,83.8,65.08
3803,2023-06-08 10:00:00,939.1,1944.3,2245.5,1059.8,58.9,3.3,3155.3,7720.9,4562.2,76.3,83.7,59.08
3804,2023-06-08 11:00:00,774.0,1943.2,2207.5,1065.5,109.5,7.6,2879.5,7709.7,4822.5,75.0,79.9,53.17
3805,2023-06-08 12:00:00,445.8,1942.6,2290.5,1174.7,99.5,7.1,1813.9,8002.3,6181.3,72.1,66.1,52.12
3806,2023-06-08 13:00:00,553.1,1944.2,2502.1,1195.3,138.5,8.2,3099.0,7323.7,4216.4,76.6,92.9,59.19
3807,2023-06-08 14:00:00,394.7,1943.9,2642.5,1384.7,166.5,8.8,1721.5,6791.9,5061.7,73.2,84.8,65.04
3808,2023-06-08 15:00:00,113.4,1942.8,2716.4,1410.9,296.6,9.5,1435.9,6707.8,5262.4,71.3,83.1,79.07
3809,2023-06-08 16:00:00,-2636.6,1942.3,2864.6,3281.9,834.7,7.8,1287.8,6972.4,5676.9,72.8,106.7,88.82
3810,2023-06-08 17:00:00,-5221.3,1944.3,3198.0,4536.1,1488.8,1.9,310.7,6476.7,6164.2,70.1,124.2,97.72
3811,2023-06-08 18:00:00,-5090.4,1942.9,3118.6,4384.0,1256.8,1.2,160.5,6621.4,6459.7,70.5,115.8,103.13
3812,2023-06-08 19:00:00,-5655.9,1948.0,3014.2,4374.7,1435.5,2.1,22.4,6284.3,6259.8,68.7,118.0,97.02
3813,2023-06-08 20:00:00,-4298.7,1951.1,2980.3,3831.9,1197.2,5.6,0.0,6170.2,6164.6,68.4,110.5,94.27
3814,2023-06-08 21:00:00,-2479.1,1954.2,2932.5,2130.9,992.8,4.3,0.0,6008.3,6004.0,63.2,84.3,90.15
3815,2023-06-08 22:00:00,-2212.6,1954.2,2786.0,2080.9,423.2,4.0,0.0,6065.6,6061.6,67.2,80.3,88.79
3816,2023-06-08 23:00:00,-1728.4,1956.3,2681.2,1631.3,314.8,2.3,0.0,6125.8,6123.5,65.5,70.4,84.15
3817,2023-06-09 00:00:00,-570.6,1957.8,2670.4,1372.4,173.4,2.3,0.0,5783.2,5781.0,65.5,69.9,78.39
3818,2023-06-09 01:00:00,-447.3,1958.9,2687.2,1271.5,167.1,2.5,0.0,5853.3,5850.8,65.1,67.7,76.44
3819,2023-06-09 02:00:00,-576.6,1961.0,2661.3,1108.7,159.7,2.7,0.0,6086.0,6083.3,64.0,62.0,75.67
3820,2023-06-09 03:00:00,-1447.2,1960.5,2810.4,1706.9,200.4,3.0,0.0,6943.5,6940.6,67.7,65.1,84.62
3821,2023-06-09 04:00:00,-3552.3,1960.7,3150.6,3465.4,734.4,2.9,82.7,6193.9,6108.3,71.3,108.2,97.49
3822,2023-06-09 05:00:00,-4983.9,1961.1,3077.2,4101.0,1214.3,4.0,383.2,6741.7,6354.4,70.4,112.2,99.04
3823,2023-06-09 06:00:00,-4563.3,1958.0,2925.5,3771.6,1274.5,4.0,946.5,7357.2,6406.7,70.3,103.9,98.09
3824,2023-06-09 07:00:00,-2244.9,1954.5,3008.9,2027.5,712.0,2.2,1720.8,7687.2,5964.3,71.7,87.9,90.29
3825,2023-06-09 08:00:00,195.6,1950.8,2770.8,875.1,216.9,2.7,2345.7,7541.1,5192.8,73.4,79.5,82.85
3826,2023-06-09 09:00:00,750.2,1946.4,2370.6,652.3,97.2,5.4,2815.3,7414.4,4593.7,74.1,78.8,76.88
3827,2023-06-09 10:00:00,734.3,1944.7,2230.1,582.5,90.5,6.1,3099.6,7696.6,4590.9,74.4,76.9,73.32
3828,2023-06-09 11:00:00,818.5,1941.8,2042.3,628.7,88.3,7.7,3222.1,7361.0,4131.2,74.4,80.2,69.51
3829,2023-06-09 12:00:00,853.1,1938.7,2196.2,567.5,151.0,11.3,3149.3,7629.6,4469.0,73.9,77.6,66.04
3830,2023-06-09 13:00:00,1228.2,1937.7,2406.0,525.9,138.6,11.1,2893.3,7171.3,4267.0,73.8,81.4,67.68
3831,2023-06-09 14:00:00,935.1,1936.7,2610.3,788.7,169.4,12.3,2343.6,6978.3,4622.4,73.2,82.5,69.93
3832,2023-06-09 15:00:00,92.3,1936.0,3146.2,1057.4,258.2,11.2,1080.9,6797.8,5705.7,70.7,77.9,77.36
3833,2023-06-09 16:00:00,-2173.7,1936.5,3200.4,2236.1,662.5,9.5,1006.2,7000.2,5984.5,71.3,92.2,92.19
3834,2023-06-09 17:00:00,-4272.6,1935.4,3159.6,3517.3,1299.3,9.0,347.9,6248.1,5891.3,68.5,112.6,102.52
3835,2023-06-09 18:00:00,-4694.1,1938.5,3093.0,3832.6,1465.7,6.5,100.3,6564.0,6457.2,67.4,107.1,103.39
3836,2023-06-09 19:00:00,-3878.6,1940.8,3029.7,3342.6,1121.0,4.9,4.6,6316.6,6307.1,67.6,101.0,100.64
3837,2023-06-09 20:00:00,-3342.5,1943.1,3236.1,2792.4,1015.8,3.3,0.0,6424.5,6421.2,67.1,93.9,95.3
3838,2023-06-09 21:00:00,-1060.9,1945.2,3246.0,1280.2,517.1,2.3,0.0,5532.7,5530.4,64.8,81.8,88.06
3839,2023-06-09 22:00:00,-1281.0,1943.7,3128.4,1453.8,381.6,1.4,0.0,5813.2,5811.8,66.3,78.8,85.77
3840,2023-06-09 23:00:00,-1030.0,1945.1,3094.0,1087.0,380.3,0.6000000000000001,0.0,6274.0,6273.4,64.3,66.6,79.58
3841,2023-06-10 00:00:00,-1223.2,1948.0,2975.3,1077.6,329.4,0.2,0.0,6138.3,6138.0,64.0,66.0,78.7
3842,2023-06-10 01:00:00,-684.7,1951.1,2928.9,926.4,154.2,0.5,0.0,6002.9,6002.4,64.7,64.2,75.76
3843,2023-06-10 02:00:00,-598.3,1953.0,2771.6,722.6,121.7,0.8,0.0,5896.1,5895.3,62.8,59.3,74.37
3844,2023-06-10 03:00:00,-763.4,1955.4,2670.7,820.1,155.2,0.9,2.6,6191.0,6187.5,62.3,56.4,75.05
3845,2023-06-10 04:00:00,-1377.6,1955.6,3199.3,1079.8,251.8,0.9,151.3,6492.0,6339.8,66.8,68.3,75.73
3846,2023-06-10 05:00:00,-1616.9,1955.0,2830.4,1088.5,283.2,0.30000000000000004,386.5,5997.4,5610.5,65.8,71.8,76.33
3847,2023-06-10 06:00:00,-1586.3,1952.7,2799.4,1609.7,212.1,0.5,862.7,5755.2,4892.0,70.9,91.6,75.14
3848,2023-06-10 07:00:00,80.4,1949.4,3017.7,1047.1,144.8,0.9,1221.0,6020.8,4798.8,71.6,87.8,57.84
3849,2023-06-10 08:00:00,378.6,1946.2,3031.0,787.3,114.9,1.9,1514.5,5720.1,4203.7,72.1,93.3,37.99
3850,2023-06-10 09:00:00,462.7,1944.1,2874.3,767.5,95.3,3.1,1604.9,6151.9,4543.9,72.0,85.3,26.32
3851,2023-06-10 10:00:00,802.5,1940.0,2823.4,732.9,47.4,4.6,2686.3,6026.5,3335.6,75.9,103.7,13.0
3852,2023-06-10 11:00:00,652.3,1936.3,2625.9,600.1,64.1,6.7,2827.2,5864.7,3030.8,75.2,103.3,9.58
3853,2023-06-10 12:00:00,750.2,1935.1,2505.3,560.3,64.2,8.9,2199.5,5526.3,3317.9,72.5,95.4,8.82
3854,2023-06-10 13:00:00,839.6,1933.7,2464.4,588.2,62.6,9.2,2601.8,5745.3,3134.3,73.9,98.6,9.6
3855,2023-06-10 14:00:00,1108.1,1932.4,2565.1,605.2,70.9,9.8,2656.1,5761.5,3095.7,74.4,101.3,19.36
3856,2023-06-10 15:00:00,1118.3,1931.0,2853.9,711.7,101.4,11.6,2003.8,7512.4,5496.9,73.3,74.3,54.19
3857,2023-06-10 16:00:00,16.5,1930.9,2943.7,1142.8,156.1,11.0,887.7,6857.8,5959.1,70.5,72.7,75.05
3858,2023-06-10 17:00:00,-2590.3,1931.4,2925.5,2096.2,522.1,7.5,384.6,5475.9,5083.8,68.8,98.9,87.58
3859,2023-06-10 18:00:00,-3301.3,1933.8,3155.6,2656.7,801.6,6.9,128.5,5559.0,5423.6,68.5,107.0,92.66
3860,2023-06-10 19:00:00,-3477.9,1935.1,3175.2,2898.5,802.3,6.0,19.7,5566.5,5540.8,69.0,109.6,90.03
3861,2023-06-10 20:00:00,-2898.5,1938.3,3219.6,2603.7,730.4,3.5,0.0,5432.9,5429.4,68.6,107.2,81.94
3862,2023-06-10 21:00:00,-1852.4,1941.4,3196.0,1473.4,815.9,1.8,0.0,5790.1,5788.3,62.9,80.7,78.21
3863,2023-06-10 22:00:00,-1025.8,1940.0,3126.8,1359.8,171.9,1.6,0.0,6014.3,6012.6,68.0,74.6,83.32
3864,2023-06-10 23:00:00,14.8,1943.3,3333.7,968.3,101.8,1.3,0.0,5696.3,5695.1,67.8,75.5,73.67
3865,2023-06-11 00:00:00,306.3,1944.9,3282.9,864.5,88.3,0.4,0.0,6085.0,6084.6,67.1,68.2,69.56
3866,2023-06-11 01:00:00,449.1,1945.3,3311.7,817.1,66.9,0.9,0.0,6855.8,6854.8,67.2,60.2,64.22
3867,2023-06-11 02:00:00,420.1,1946.2,3187.3,764.2,36.1,1.2,0.0,5822.4,5821.3,66.6,67.9,58.65
3868,2023-06-11 03:00:00,435.1,1946.6,3175.4,668.9,55.0,1.1,0.7000000000000001,5892.8,5891.0,65.8,65.3,53.89
3869,2023-06-11 04:00:00,451.0,1947.9,3302.3,725.3,54.2,2.5,94.4,5831.6,5734.7,67.3,70.7,50.48
3870,2023-06-11 05:00:00,310.5,1948.1,3312.5,638.5,67.2,2.5,406.2,6106.8,5698.1,68.4,71.4,48.37
